"", "0", "1", "2", "3", "4"
"0", "*", "*", "1.5444723100384223", "0.17622001355831962", "0.09045820127601711"
"1", "*", "*", "0.6056418704547744", "3.120529943543783", "4.040364036996314"
"2", "0.938830439583648", "*", "*", "0.27746718733962794", "0.1399979056969567"
"3", "*", "2.9443099299854634", "0.7068890442360827", "*", "4.029193847010937"
"4", "*", "3.9499058357202967", "0.6551815748757139", "4.11495565929324", "*"
