"", "0", "1", "2", "3", "4", "5", "6", "7", "8", "9", "10", "11", "12", "13", "14", "15", "16", "17", "18", "19", "20", "21", "22", "23", "24", "25", "26", "27", "28", "29", "30", "31", "32", "33", "34", "35", "36", "37", "38", "39", "40", "41", "42", "43", "44", "45", "46", "47", "48", "49", "50"
"0", "*", "2.3061478650944784", "1.907631883789509", "1.6945839094832937", "1.6541443808012142", "2.2719295420678276", "1.4269508416703935", "2.2572844265929697", "2.3060822444674938", "2.0531579920254885", "1.1728486935620772", "2.3053287849620756", "7.999566785007362", "0.9496914244296417", "0.9057615067856393", "0.15677649834712293", "0.9068792535213688", "*", "0.5698690923644185", "0.8587708069893698", "0.9352450107327486", "0.8665510186758163", "0.9214712671018233", "0.6181356154299893", "1.1493124275127724", "0.8633779585388051", "1.0799818994291854", "1.0417244478337544", "1.1452491954611634", "1.1492401752504708", "1.0358954847497963", "0.8426907823453509", "1.0395179215751553", "1.126527381974785", "1.0966779514709195", "3.9436219889557678", "5.012975613941354", "6.3811649613479435", "0.62927824654719", "3.7643692251798018", "3.502687416134193", "5.613818907410385", "3.2227401025281917", "3.281114007764639", "6.221816344297695", "3.596214049731292", "0.8869116671836736", "4.2257664673422966", "8.214116740353058", "1.0360737626709406", "4.260549646811903"
"1", "1.9802475950326959", "*", "3.632462648127199", "2.9018709887743523", "2.7878038598185912", "7.360958121776978", "2.232900985151018", "6.839614092463455", "16.40447225356947", "4.363519458931524", "1.7249305521027511", "12.762312187299017", "2.008399976021178", "1.3381885670045164", "1.2667957807892103", "0.19937296253700287", "1.2685956210445721", "*", "0.7588364473000282", "1.1918810479306008", "1.314560398126404", "1.2041852508091742", "1.2921709412456592", "0.8283079308504977", "1.6819669014817662", "1.1991624778201615", "1.5586128563877977", "1.492440423549327", "1.6746077804013928", "1.6818358948329988", "1.482469117730734", "1.1665719765687097", "1.4886624642124207", "1.640914274958758", "1.5879010163908327", "2.5396540657397337", "2.2200972672103982", "2.0684918717995395", "0.844493183136831", "2.6330163240368614", "2.8073008104702173", "2.1338435375783393", "3.0687749803199167", "3.005723525761422", "2.079158315838266", "2.7388522297843827", "1.2365699359445403", "2.4231059060753526", "2.0044768722968436", "1.4827736647700283", "2.410810487932642"
"2", "1.4604423717492128", "3.5111734061486852", "*", "4.1121238579520725", "3.840623158037903", "3.624337086379724", "2.7990494668186225", "3.676511922927214", "3.5113796816208986", "4.842010301020755", "2.050867084920951", "3.513750936993197", "1.4817493802617867", "1.5458245495982168", "1.4567040394460093", "0.21824808556267783", "1.4589375036430456", "*", "0.8491844477183381", "1.3643209747690244", "1.5162074700424868", "1.379418107954248", "1.4882551827237767", "0.9299451685077837", "1.992601394655129", "1.3732516844482046", "1.8285613422379243", "1.7423800006658658", "1.9826825227162375", "1.9924246653966216", "1.7294956064655804", "1.3333579253330763", "1.7374952588011632", "1.937490779682912", "1.8670961041426914", "1.863679958245942", "1.6386471560717548", "1.5268884953451276", "0.9488527487037168", "1.9265799990897272", "2.0403847126562407", "1.5754416789335228", "2.201972526549111", "2.16403445414448", "1.5348516665291512", "1.9962585570678226", "1.41929531702077", "1.7833204050988987", "1.4787862658932434", "1.7298887415452548", "1.7747259548963643"
"3", "1.161458962259982", "2.694646311612823", "4.026188422769057", "*", "6.298048347130496", "2.7617769136011177", "3.4560124255996154", "2.792003277404633", "2.694770621378872", "3.3454577636334664", "2.3601148924592223", "2.6961991264377785", "1.1798220861872286", "1.7266853066231835", "1.6201152452772218", "0.23278246234262134", "1.6227704821993303", "*", "0.9219578049603525", "1.510946752567464", "1.691125608301311", "1.528700971033861", "1.6576972575914546", "1.0124103159363775", "2.2839662174806374", "1.5214453091215372", "2.074306958700718", "1.9666623014932068", "2.271095696527783", "2.2837366664750034", "1.9507040459826204", "1.474635311421327", "1.9606081909959157", "2.2127830762737677", "2.1229718413950254", "1.5021998734799764", "1.3138555236047544", "1.2185996159355739", "1.0336762134327073", "1.5539651907218506", "1.6465864643180703", "1.2601169214119246", "1.7756860320415928", "1.745638302481301", "1.2254226814137206", "1.610835597724014", "1.5757561561807867", "1.4354941841071378", "1.1772706167848148", "1.9511904703893714", "1.4283229231930221"
"4", "1.102567263861852", "2.5621270129410116", "3.736235553138837", "6.2795961774144455", "*", "2.6240431582152755", "3.6542527069894972", "2.6518476695500586", "2.5622418722500497", "3.151735285235578", "2.4390064007360084", "2.563561723411962", "1.1204196528655967", "1.7702278804093337", "1.6591542129133239", "0.23603784166823472", "1.661917500547022", "*", "0.9386691200383934", "1.545717613869312", "1.7331267313760645", "1.5641433202459454", "1.6982850077394436", "1.0314266465717856", "2.357689512852924", "1.556612202993811", "2.135212937556678", "2.021714639760885", "2.343973865627134", "2.3574448181882226", "2.004927085935192", "1.5080592355494216", "2.0153447803675015", "2.281931207166196", "2.1866793742919284", "1.4327233251160032", "1.2505276757922443", "1.1580976770705602", "1.0532563334461793", "1.4826583351000893", "1.571842552668755", "1.1984055367804887", "1.6957833126999415", "1.6669761449864882", "1.1647242922574308", "1.537443587594446", "1.6130202633190147", "1.3682846195172789", "1.1179395262776262", "2.0054386459120095", "1.3613510975171326"
"5", "1.9372262932441444", "7.352155143015078", "3.736823349596337", "2.960198612000746", "2.8409170263309544", "*", "2.2659542531608903", "8.55210053509597", "7.354891781052273", "4.54772783491519", "1.74543412991878", "7.3867008608264095", "1.9647124765885282", "1.3517471249438873", "1.2792666955461631", "0.20068213909280352", "1.281093289716099", "*", "0.7649608191222854", "1.2032678973082502", "1.3277529227365643", "1.2157462541966302", "1.305022193723493", "0.8351727145764887", "1.701602061667291", "1.2106522067538523", "1.5758963320367272", "1.5085442564661258", "1.6940968202051723", "1.7014684471406074", "1.4983999196682523", "1.1776053013201486", "1.5047005954128947", "1.6597439280895987", "1.6057244524993468", "2.480703780066639", "2.170972659092344", "2.023339196896992", "0.8515357036942794", "2.5707748624234927", "2.73833880543818", "2.087028420644325", "2.9881522541237366", "2.9280999278862767", "2.0337392910120196", "2.6726230810831666", "1.2485965791603544", "2.367985672079449", "1.9608829719666252", "1.498709733486661", "2.3560771262825986"
"6", "0.7559800052779475", "1.8878304188203545", "2.5752681424664727", "3.318166536430481", "3.5348589875364134", "1.9296866655921274", "*", "1.9482926831264642", "1.8879086028893992", "2.261830479973727", "3.1323505151895485", "1.888806875304037", "0.771217425038162", "2.106698643601871", "1.9564355356437737", "0.2583348330924786", "1.9601252876232804", "*", "1.0575470670560625", "1.8069246856754333", "2.056050116011475", "1.830959377982241", "2.008910016828743", "1.167612424600165", "2.992422512223774", "1.821124408320693", "2.6349082199533997", "2.4640713248310036", "2.9693644973040314", "2.9920098316956194", "2.4393600222719645", "1.758088356345854", "2.454678889564171", "2.8668595639239367", "2.714730489840549", "1.0330693478683632", "0.8814143559945466", "0.8032851264170677", "1.1937115186266816", "1.0740613767094946", "1.146630469841", "0.837451684223125", "1.246059183591087", "1.2231006503516069", "0.8089120791110855", "1.1187392242585426", "1.895177674794585", "0.9798005696372232", "0.7691022342968266", "2.4401110414622496", "0.9740444874122391"
"7", "1.9187324702230666", "6.826962406155335", "3.785149478597607", "2.9865762682580415", "2.8648728301195177", "8.54825182754975", "2.280711563149007", "*", "6.828868534754829", "4.636697489105364", "1.7545306824285496", "6.850943515754139", "1.9459384125341423", "1.357741539631533", "1.284777244434086", "0.20125740793158275", "1.2866157344434725", "*", "0.7676584258339836", "1.2082966961717556", "1.3335844393189307", "1.2208524104696834", "1.3107018856182173", "0.8381975706108209", "1.71030953420783", "1.2157267020216214", "1.5835518723267152", "1.515673064343357", "1.7027388592805601", "1.7101747517757846", "1.5054515183719506", "1.1824771096680342", "1.5118000845627302", "1.6680908096980738", "1.6136213031262883", "2.4555593328532024", "2.149918290683608", "2.003949442091663", "0.8546391524042734", "2.544269206035254", "2.709067161069901", "2.0669411547833403", "2.954124267613723", "2.895290104802499", "2.0142377069523394", "2.6444740104087168", "1.2539096340777296", "2.344430848919203", "1.9421482699771793", "1.5057636821133165", "2.3326832029447355"
"8", "1.9801653426219095", "16.40445562178567", "3.6326522918156106", "2.9019786667565994", "2.7879020873438276", "7.363678128030372", "2.232962537436261", "6.841503589279148", "*", "4.363845230578265", "1.7249688997750838", "12.882737372514383", "2.008316430560916", "1.338213986339556", "1.2668191698159088", "0.19937542737046243", "1.2686190600312521", "*", "0.7588479586915362", "1.1919024118068346", "1.3145851343559634", "1.2042069401262006", "1.2921950404241853", "0.8283208306210015", "1.6820036359679533", "1.1991840339516857", "1.5586452174787322", "1.4924705881936324", "1.6746442433568034", "1.6818726244732916", "1.4824989600476348", "1.1665926796945074", "1.4886925064701018", "1.64094951225576", "1.5879343822682013", "2.539540732319194", "2.2200031463411913", "2.0684054804245418", "0.8445064160836613", "2.632896525991795", "2.8071677659343286", "2.1337539136284174", "3.0686188053473233", "3.0055733177537145", "2.0790714068028993", "2.738724579261008", "1.2365924952080039", "2.423000077247472", "2.004393508542783", "1.4828035168986156", "2.410705416036271"
"9", "1.6554132951537346", "4.291675032121552", "4.891455116189297", "3.480838013985024", "3.3055677053031864", "4.48468638686712", "2.5350566194944193", "4.577504748603514", "4.292017435552095", "*", "1.9056303683184206", "4.295955883727011", "1.6790002830567854", "1.4554065549163515", "1.374293300734435", "0.21033132983483682", "1.3763315492869377", "*", "0.8107434240137867", "1.2897475893778174", "1.4285005804858462", "1.303595157943637", "1.4030610002417987", "0.8866034446717492", "1.8545913277756068", "1.2979405684103225", "1.7095693084210826", "1.632636107077313", "1.8458773931545247", "1.8544361311929727", "1.6210923945025293", "1.2613100536432884", "1.6282609084220914", "1.8060841969510637", "1.7438069685511515", "2.1088922588243157", "1.85389117614689", "1.7290946442576738", "0.9043260037857936", "2.181166365788588", "2.31317905409262", "1.7831738460739022", "2.5036845731497417", "2.4586095564137356", "1.7379499987641687", "2.2617945137370246", "1.3401135867983482", "2.0172175836079482", "1.6757178611498853", "1.6214447805252243", "2.007454932354806"
